You entered a buffer length of 20
gx, gy, gz, xavg, yavg, zavg, xmax, ymax, zmax, zmin, ymin, zmin
-0.039004, 0.807972, -0.476775, -0.025368, 0.929915, -0.248349, 0.000061, 0.943722, 0.102973, -0.017274, 0.943722, 0.102973
-0.027284, 0.785387, -0.474333, -0.025630, 0.938039, -0.214826, 0.000061, 0.970457, 0.193676, -0.044253, 0.970457, 0.193676
0.003357, 0.863883, -0.552463, -0.028792, 0.949588, -0.180846, 0.000061, 1.016358, 0.205274, -0.090521, 1.016358, 0.205274
0.009705, 0.911616, -0.474577, -0.032650, 0.955130, -0.138815, 0.000061, 0.974730, 0.288165, -0.073796, 0.974730, 0.288165
-0.010682, 0.947995, -0.424159, -0.034597, 0.955973, -0.102661, 0.000061, 0.928462, 0.248489, -0.029238, 0.928462, 0.248489
-0.023744, 0.947751, -0.386925, -0.034994, 0.957187, -0.067417, 0.000061, 0.972288, 0.280718, -0.018617, 0.972288, 0.280718
-0.023012, 1.010010, -0.365562, -0.036929, 0.956491, -0.029720, 0.000061, 0.933834, 0.367027, -0.062443, 0.933834, 0.367027
-0.020692, 1.008301, -0.353476, -0.039828, 0.949985, 0.010395, 0.000061, 0.879875, 0.436733, -0.080999, 0.879875, 0.436733
-0.038760, 0.981078, -0.306110, -0.043692, 0.942001, 0.050693, 0.000061, 0.848624, 0.452481, -0.097967, 0.848624, 0.452481
0.000061, 0.957761, -0.288653, -0.046237, 0.934359, 0.089294, 0.000061, 0.828237, 0.465910, -0.089666, 0.828237, 0.465910
-0.008851, 0.946530, -0.277056, -0.046524, 0.926332, 0.128639, 0.000061, 0.797229, 0.498260, -0.005677, 0.797229, 0.498260
-0.016664, 0.949460, -0.202832, -0.046384, 0.919850, 0.172056, 0.000061, 0.816883, 0.591284, -0.006043, 0.816883, 0.591284
-0.015199, 0.985961, -0.113715, -0.049497, 0.910724, 0.215138, 0.000061, 0.766954, 0.658793, -0.078923, 0.766954, 0.658793
-0.075017, 0.961301, -0.146066, -0.056064, 0.894500, 0.253147, 0.000061, 0.661478, 0.646463, -0.146554, 0.661478, 0.646463
-0.025575, 0.963377, -0.112861, -0.057493, 0.882341, 0.294677, 0.000061, 0.718122, 0.684551, -0.103583, 0.718122, 0.684551
-0.025331, 0.954953, -0.090032, -0.056003, 0.870445, 0.335903, 0.004212, 0.725447, 0.711652, 0.004212, 0.725447, 0.711652
-0.034731, 0.941891, -0.017152, -0.059379, 0.852274, 0.375755, 0.004212, 0.591528, 0.707013, -0.092840, 0.591528, 0.707013
-0.054386, 0.877800, -0.007142, -0.055582, 0.836751, 0.414900, 0.041201, 0.631447, 0.765733, 0.041201, 0.631447, 0.765733
-0.064274, 0.851553, -0.000061, -0.055881, 0.817207, 0.449564, 0.041201, 0.486907, 0.686138, -0.060367, 0.486907, 0.686138
-0.017274, 0.943722, 0.102973, -0.055838, 0.799774, 0.488781, 0.041201, 0.502899, 0.784289, -0.063419, 0.502899, 0.784289
-0.044253, 0.970457, 0.193676, -0.054709, 0.779955, 0.528035, 0.005310, 0.547336, 0.888055, 0.005310, 0.547336, 0.888055
-0.090521, 1.016358, 0.205274, -0.050693, 0.763187, 0.568211, 0.036074, 0.635110, 0.997192, 0.036074, 0.635110, 0.997192
-0.073796, 0.974730, 0.288165, -0.046103, 0.743997, 0.609388, 0.001282, 0.632546, 1.028810, 0.001282, 0.632546, 1.028810
-0.029238, 0.928462, 0.248489, -0.047336, 0.720503, 0.646567, 0.001282, 0.504853, 1.031740, -0.098456, 0.504853, 1.031740
-0.018617, 0.972288, 0.280718, -0.050900, 0.691778, 0.682128, 0.001282, 0.353964, 0.959714, -0.100531, 0.353964, 0.959714
-0.062443, 0.933834, 0.367027, -0.053922, 0.658255, 0.714509, 0.001282, 0.301837, 0.928340, -0.079045, 0.301837, 0.928340
-0.080999, 0.879875, 0.436733, -0.050156, 0.630709, 0.742977, 0.012879, 0.382897, 0.936397, 0.012879, 0.382897, 0.936397
-0.097967, 0.848624, 0.452481, -0.047616, 0.608057, 0.772685, 0.012879, 0.426845, 1.030886, -0.030214, 0.426845, 1.030886
-0.089666, 0.828237, 0.465910, -0.046023, 0.584667, 0.799701, 0.012879, 0.380822, 0.992797, -0.066105, 0.380822, 0.992797
-0.005677, 0.797229, 0.498260, -0.044137, 0.561350, 0.825502, 0.012879, 0.361899, 0.981933, -0.051944, 0.361899, 0.981933
-0.006043, 0.816883, 0.591284, -0.046591, 0.535342, 0.848361, 0.012879, 0.277056, 0.955442, -0.054752, 0.277056, 0.955442
-0.078923, 0.766954, 0.658793, -0.047861, 0.505213, 0.864829, 0.012879, 0.214308, 0.920649, -0.031435, 0.214308, 0.920649
-0.146554, 0.661478, 0.646463, -0.042819, 0.477574, 0.879784, 0.021913, 0.214185, 0.957883, 0.021913, 0.214185, 0.957883
-0.103583, 0.718122, 0.684551, -0.034615, 0.456626, 0.895752, 0.017518, 0.242507, 0.965818, 0.017518, 0.242507, 0.965818
0.004212, 0.725447, 0.711652, -0.031111, 0.428401, 0.911048, 0.017518, 0.153635, 0.990478, -0.033510, 0.153635, 0.990478
-0.092840, 0.591528, 0.707013, -0.034267, 0.394006, 0.923848, 0.017518, 0.037539, 0.967649, -0.058903, 0.037539, 0.967649
0.041201, 0.631447, 0.765733, -0.029036, 0.366532, 0.940041, 0.011781, 0.042056, 1.030886, 0.011781, 0.042056, 1.030886
-0.060367, 0.486907, 0.686138, -0.030171, 0.338699, 0.954282, 0.018495, 0.074773, 1.050540, 0.018495, 0.074773, 1.050540
-0.063419, 0.502899, 0.784289, -0.028615, 0.313599, 0.968638, 0.018495, 0.074773, 0.973265, -0.029238, -0.015077, 0.973265
0.005310, 0.547336, 0.888055, -0.026198, 0.290289, 0.976378, 0.018495, 0.036684, 0.939083, -0.015077, 0.036684, 0.939083
0.036074, 0.635110, 0.997192, -0.025520, 0.262498, 0.979033, 0.018861, 0.036684, 0.941159, 0.018861, -0.008484, 0.941159
0.001282, 0.632546, 1.028810, -0.028908, 0.228993, 0.978478, 0.018861, 0.036684, 0.986083, -0.031679, -0.034975, 0.986083
-0.098456, 0.504853, 1.031740, -0.032924, 0.197571, 0.981414, 0.018861, 0.004090, 1.087530, -0.079045, 0.004090, 1.087530
-0.100531, 0.353964, 0.959714, -0.028212, 0.168919, 0.984459, 0.018861, 0.004090, 1.092657, -0.004212, -0.068180, 1.092657
-0.079045, 0.301837, 0.928340, -0.026595, 0.150028, 0.989483, 0.018861, 0.004090, 1.060184, -0.068180, -0.023866, 1.060184
0.012879, 0.382897, 0.936397, -0.021913, 0.133077, 0.992584, 0.014588, 0.004090, 0.990356, 0.014588, -0.037173, 0.990356
-0.030214, 0.426845, 1.030886, -0.020771, 0.112794, 0.995373, 0.035708, 0.004090, 0.992187, 0.035708, -0.022767, 0.992187
-0.066105, 0.380822, 0.992797, -0.017799, 0.085119, 0.994342, 0.029238, 0.004090, 1.010255, 0.029238, -0.126656, 1.010255
-0.051944, 0.361899, 0.981933, -0.014662, 0.057584, 0.996771, 0.029238, 0.004090, 1.041384, -0.003357, -0.169871, 1.041384
-0.054752, 0.277056, 0.955442, -0.012073, 0.030324, 1.003052, 0.029238, 0.004090, 1.107551, -0.000183, -0.183300, 1.107551
-0.031435, 0.214308, 0.920649, -0.009028, 0.008936, 1.010596, 0.006165, 0.004090, 1.106330, 0.006165, -0.150705, 1.106330
0.021913, 0.214185, 0.957883, -0.007575, -0.010712, 1.016987, 0.006165, 0.004090, 1.048465, -0.002380, -0.178661, 1.048465
0.017518, 0.242507, 0.965818, -0.007172, -0.030147, 1.019374, 0.029970, 0.004090, 1.005615, 0.029970, -0.174510, 1.005615
-0.033510, 0.153635, 0.990478, -0.008826, -0.050876, 1.020295, 0.029970, 0.004090, 0.984252, -0.015565, -0.172069, 0.984252
-0.058903, 0.037539, 0.967649, -0.007850, -0.066123, 1.021998, 0.029970, 0.004090, 1.024538, -0.013978, -0.151315, 1.024538
0.011781, 0.042056, 1.030886, -0.003803, -0.074400, 1.025520, 0.022035, 0.004090, 1.038088, 0.022035, -0.127999, 1.038088
0.018495, 0.074773, 1.050540, -0.004016, -0.080333, 1.030086, 0.007508, 0.004090, 1.122200, 0.007508, -0.076604, 1.122200
-0.029238, -0.015077, 0.973265, -0.005426, -0.086706, 1.033162, 0.007508, 0.004090, 1.112067, -0.009705, -0.052677, 1.112067
-0.015077, 0.036684, 0.939083, -0.004083, -0.089831, 1.037386, 0.007508, 0.004090, 1.057743, -0.002380, -0.077580, 1.057743
0.018861, -0.008484, 0.941159, -0.003027, -0.096350, 1.040548, 0.006043, 0.004090, 1.002320, 0.006043, -0.093695, 1.002320
-0.031679, -0.034975, 0.986083, -0.003009, -0.101532, 1.041250, 0.019227, 0.004090, 0.955197, 0.019227, -0.112128, 0.955197
-0.079045, 0.004090, 1.087530, -0.000427, -0.105689, 1.040084, 0.019960, 0.004090, 0.962766, 0.019960, -0.118110, 0.962766
-0.004212, -0.068180, 1.092657, 0.003498, -0.110804, 1.038229, 0.019960, 0.004090, 1.050418, -0.000549, -0.098212, 1.050418
-0.068180, -0.023866, 1.060184, 0.003632, -0.109260, 1.035714, 0.019960, 0.004090, 1.042361, -0.001526, -0.037295, 1.042361
0.014588, -0.037173, 0.990356, 0.007233, -0.107599, 1.035158, 0.003845, 0.009339, 1.049075, 0.003845, 0.009339, 1.049075
0.035708, -0.022767, 0.992187, 0.006983, -0.103968, 1.039309, 0.009583, 0.035464, 1.073369, 0.009583, 0.035464, 1.073369
0.029238, -0.126656, 1.010255, 0.005652, -0.097156, 1.043631, 0.009095, 0.113471, 1.078618, 0.009095, 0.113471, 1.078618
-0.003357, -0.169871, 1.041384, 0.004200, -0.082726, 1.044052, 0.000183, 0.161936, 1.018678, 0.000183, 0.161936, 1.018678
-0.000183, -0.183300, 1.107551, 0.005140, -0.068821, 1.040621, 0.015443, 0.108222, 0.972777, 0.015443, 0.108222, 0.972777
0.006165, -0.150705, 1.106330, 0.004963, -0.057151, 1.033822, 0.015443, 0.050113, 0.971556, -0.003723, 0.050113, 0.971556
-0.002380, -0.178661, 1.048465, 0.004138, -0.046499, 1.030477, 0.015443, 0.062321, 1.039431, -0.010316, 0.062321, 1.039431
0.029970, -0.174510, 1.005615, 0.002301, -0.032015, 1.030336, 0.015443, 0.111030, 1.045657, -0.039126, 0.111030, 1.045657
-0.015565, -0.172069, 0.984252, -0.000684, -0.018440, 1.032021, 0.015443, 0.096991, 1.039309, -0.029726, 0.096991, 1.039309
-0.013978, -0.151315, 1.024538, 0.000262, 0.001489, 1.032967, 0.003357, 0.226515, 1.003174, 0.003357, 0.226515, 1.003174
0.022035, -0.127999, 1.038088, -0.001856, 0.023427, 1.032686, 0.003357, 0.287432, 1.018922, -0.056339, 0.287432, 1.018922
0.007508, -0.076604, 1.122200, -0.003479, 0.044113, 1.027175, 0.003357, 0.285723, 0.927852, -0.010438, 0.285723, 0.927852
-0.009705, -0.052677, 1.112067, -0.003845, 0.062760, 1.018855, 0.000183, 0.296344, 0.955808, 0.000183, 0.296344, 0.955808
-0.002380, -0.077580, 1.057743, -0.005024, 0.082055, 1.012110, 0.000183, 0.333211, 0.977171, -0.033266, 0.333211, 0.977171
0.006043, -0.093695, 1.002320, -0.005255, 0.108301, 1.005353, 0.000183, 0.447354, 0.922603, -0.007019, 0.447354, 0.922603
0.019227, -0.112128, 0.955197, -0.005756, 0.138210, 0.999298, 0.000183, 0.504486, 0.881218, -0.003968, 0.504486, 0.881218
0.019960, -0.118110, 0.962766, -0.008979, 0.171409, 0.994183, 0.000183, 0.551853, 0.852896, -0.045230, 0.551853, 0.852896
-0.000549, -0.098212, 1.050418, -0.011951, 0.208149, 0.988409, 0.000183, 0.616676, 0.847281, -0.039492, 0.616676, 0.847281
-0.001526, -0.037295, 1.042361, -0.014033, 0.246023, 0.975426, 0.000183, 0.659281, 0.790759, -0.042178, 0.659281, 0.790759
0.003845, 0.009339, 1.049075, -0.013990, 0.281353, 0.961436, 0.000183, 0.669291, 0.762559, -0.000671, 0.669291, 0.762559
0.009583, 0.035464, 1.073369, -0.013923, 0.315223, 0.946646, 0.005188, 0.686749, 0.753281, 0.005188, 0.686749, 0.753281
0.009095, 0.113471, 1.078618, -0.016517, 0.348776, 0.929531, 0.005188, 0.706525, 0.731063, -0.042300, 0.706525, 0.731063
0.000183, 0.161936, 1.018678, -0.020131, 0.381530, 0.909388, 0.005188, 0.768541, 0.675761, -0.063175, 0.768541, 0.675761
0.015443, 0.108222, 0.972777, -0.022108, 0.414375, 0.888470, 0.005188, 0.818837, 0.600317, -0.039370, 0.818837, 0.600317
-0.003723, 0.050113, 0.971556, -0.023787, 0.451102, 0.867784, 0.005188, 0.842764, 0.559055, -0.018129, 0.842764, 0.559055
-0.010316, 0.062321, 1.039431, -0.023262, 0.491265, 0.843795, 0.006775, 0.853385, 0.491790, 0.006775, 0.853385, 0.491790
-0.039126, 0.111030, 1.045657, -0.024068, 0.531472, 0.815601, 0.006775, 0.866447, 0.475554, -0.026430, 0.866447, 0.475554
-0.029726, 0.096991, 1.039309, -0.024233, 0.571806, 0.785540, 0.006775, 0.917720, 0.444424, -0.042422, 0.917720, 0.444424
0.003357, 0.226515, 1.003174, -0.024556, 0.614417, 0.754740, 0.006775, 0.949216, 0.423305, -0.036196, 0.949216, 0.423305
-0.056339, 0.287432, 1.018922, -0.022609, 0.653446, 0.721107, 0.042300, 1.007081, 0.330526, 0.042300, 1.007081, 0.330526
-0.010438, 0.285723, 0.927852, -0.018776, 0.688439, 0.684459, 0.020326, 0.987304, 0.285967, 0.020326, 0.987304, 0.285967
0.000183, 0.296344, 0.955808, -0.019319, 0.719459, 0.648233, 0.020326, 0.906122, 0.203321, -0.021303, 0.906122, 0.203321
-0.033266, 0.333211, 0.977171, -0.020143, 0.748874, 0.609681, 0.020326, 0.884637, 0.184765, -0.016297, 0.884637, 0.184765
-0.007019, 0.447354, 0.922603, -0.017720, 0.775945, 0.568791, 0.015199, 0.874626, 0.159373, 0.015199, 0.874626, 0.159373
-0.003968, 0.504486, 0.881218, -0.015760, 0.798499, 0.528273, 0.032167, 0.898431, 0.112250, 0.032167, 0.898431, 0.112250
-0.045230, 0.551853, 0.852896, -0.013905, 0.819203, 0.488909, 0.033144, 0.918574, 0.093939, 0.033144, 0.918574, 0.093939
-0.039492, 0.616676, 0.847281, -0.010596, 0.836849, 0.445505, 0.020936, 0.904779, 0.093939, 0.020936, 0.904779, -0.015199
-0.042178, 0.659281, 0.790759, -0.007691, 0.849985, 0.395617, 0.018617, 0.879387, 0.093939, 0.018617, 0.879387, -0.150461
-0.000671, 0.669291, 0.762559, -0.007142, 0.862412, 0.345016, 0.018617, 0.907831, 0.093939, -0.031191, 0.907831, -0.221266
0.005188, 0.686749, 0.753281, -0.008417, 0.877111, 0.295196, 0.018617, 0.963255, 0.093939, -0.026186, 0.963255, -0.233840
-0.042300, 0.706525, 0.731063, -0.008253, 0.889300, 0.241336, 0.008484, 0.930538, 0.093939, 0.008484, 0.930538, -0.323933
-0.063175, 0.768541, 0.675761, -0.005506, 0.899963, 0.186370, 0.012635, 0.919795, 0.093939, 0.012635, 0.919795, -0.368248
-0.039370, 0.818837, 0.600317, -0.000543, 0.907868, 0.134524, 0.036074, 0.926631, 0.093939, 0.036074, 0.926631, -0.361167
-0.018129, 0.842764, 0.559055, 0.003735, 0.911579, 0.084441, 0.046206, 0.893060, 0.093939, 0.046206, 0.893060, -0.401331
0.006775, 0.853385, 0.491790, 0.007282, 0.914582, 0.032454, 0.052799, 0.902826, 0.093939, 0.052799, 0.902826, -0.480681
-0.026430, 0.866447, 0.475554, 0.010651, 0.916212, -0.016596, 0.074162, 0.885979, 0.093939, 0.074162, 0.885979, -0.489227
-0.042422, 0.917720, 0.444424, 0.014619, 0.915693, -0.066184, 0.052921, 0.856070, 0.093939, 0.052921, 0.856070, -0.516206
-0.036196, 0.949216, 0.423305, 0.019020, 0.910303, -0.113245, 0.045596, 0.809925, 0.093939, 0.045596, 0.809925, -0.496795
0.042300, 1.007081, 0.330526, 0.022529, 0.899048, -0.161967, 0.033999, 0.724104, 0.093939, 0.033999, 0.724104, -0.551120
0.020326, 0.987304, 0.285967, 0.023298, 0.883977, -0.211396, 0.057682, 0.705670, 0.093939, 0.057682, 0.705670, -0.658060
-0.021303, 0.906122, 0.203321, 0.025410, 0.869798, -0.258890, 0.062565, 0.703717, 0.093939, 0.062565, 0.703717, -0.663920
-0.016297, 0.884637, 0.184765, 0.028981, 0.859891, -0.304731, 0.050113, 0.707990, 0.093939, 0.050113, 0.707990, -0.713483
0.015199, 0.874626, 0.159373, 0.032851, 0.847976, -0.352231, 0.061100, 0.646341, 0.093939, 0.061100, 0.646341, -0.765244
0.032167, 0.898431, 0.112250, 0.034530, 0.833455, -0.400214, 0.048770, 0.584203, 0.093939, 0.048770, 0.584203, -0.800281
0.033144, 0.918574, 0.093939, 0.035915, 0.817774, -0.445334, 0.059879, 0.584813, 0.093939, 0.059879, 0.584813, -0.790148
0.020936, 0.904779, -0.015199, 0.036269, 0.802167, -0.489257, 0.040225, 0.606421, 0.093939, 0.040225, 0.606421, -0.784533
0.018617, 0.879387, -0.150461, 0.038271, 0.786602, -0.525178, 0.060978, 0.593481, 0.093939, 0.060978, 0.593481, -0.733626
-0.031191, 0.907831, -0.221266, 0.038522, 0.768791, -0.554624, 0.023622, 0.523164, 0.093939, 0.023622, 0.523164, -0.739364
-0.026186, 0.963255, -0.233840, 0.040524, 0.745645, -0.580840, 0.008851, 0.444912, 0.093939, 0.008851, 0.444912, -0.745590
0.008484, 0.930538, -0.323933, 0.041134, 0.713575, -0.612580, 0.008851, 0.321858, 0.093939, -0.013978, 0.321858, -0.868644
0.012635, 0.919795, -0.368248, 0.042099, 0.679991, -0.644571, 0.027773, 0.258866, 0.093939, 0.027773, 0.258866, -0.963743
0.036074, 0.926631, -0.361167, 0.041708, 0.645022, -0.674925, 0.004822, 0.220411, 0.093939, 0.004822, 0.220411, -0.975340
0.046206, 0.893060, -0.401331, 0.039596, 0.608802, -0.704535, 0.004822, 0.202222, 0.093939, -0.006165, 0.202222, -0.953366
0.052799, 0.902826, -0.480681, 0.037631, 0.574345, -0.731954, 0.006897, 0.203931, 0.093939, 0.006897, 0.203931, -0.949704
0.074162, 0.885979, -0.489227, 0.035592, 0.539993, -0.755564, 0.012025, 0.215772, 0.093939, 0.012025, 0.215772, -0.952878
0.052921, 0.856070, -0.516206, 0.031801, 0.506238, -0.778526, 0.012025, 0.210889, 0.093939, -0.001648, 0.210889, -0.948483
0.045596, 0.809925, -0.496795, 0.029757, 0.469676, -0.803723, 0.012025, 0.124825, 0.093939, 0.012025, 0.124825, -1.020143
0.033999, 0.724104, -0.551120, 0.027278, 0.426674, -0.832576, 0.012025, 0.124825, 0.093939, -0.003968, -0.050113, -1.073857
0.057682, 0.705670, -0.658060, 0.022694, 0.391882, -0.859604, 0.012025, 0.028261, 0.093939, -0.057682, 0.028261, -1.091680
0.062565, 0.703717, -0.663920, 0.019227, 0.363047, -0.877940, 0.012025, 0.128975, 0.093939, -0.011658, 0.128975, -1.024782
0.050113, 0.707990, -0.713483, 0.014082, 0.334255, -0.893896, 0.012025, 0.127876, 0.093939, -0.040347, 0.127876, -0.983031
0.061100, 0.646341, -0.765244, 0.009168, 0.304956, -0.907337, 0.012025, 0.122017, 0.093939, -0.048160, 0.122017, -0.982299
0.048770, 0.584203, -0.800281, 0.005866, 0.279875, -0.919850, 0.012025, 0.144723, 0.093939, -0.004944, 0.144723, -1.015504
0.059879, 0.584813, -0.790148, 0.003949, 0.258170, -0.931307, 0.010438, 0.150095, 0.093939, 0.010438, 0.150095, -1.029421
0.040225, 0.606421, -0.784533, 0.000409, 0.232540, -0.942807, 0.010438, 0.072209, 0.093939, -0.010926, 0.072209, -1.020143
0.060978, 0.593481, -0.733626, -0.000568, 0.198865, -0.953079, 0.020692, 0.072209, 0.093939, 0.020692, -0.067082, -0.989990
0.023622, 0.523164, -0.739364, -0.003717, 0.171220, -0.970311, 0.020692, 0.040591, 0.093939, -0.002014, 0.040591, -1.078252
0.008851, 0.444912, -0.745590, -0.005725, 0.159641, -0.980913, 0.020692, 0.291583, 0.093939, -0.016542, 0.291583, -0.951413
-0.013978, 0.321858, -0.868644, -0.008600, 0.158225, -0.984606, 0.020692, 0.416590, 0.093939, -0.048648, 0.416590, -0.819447
0.027773, 0.258866, -0.963743, -0.011152, 0.164933, -0.976885, 0.020692, 0.456021, 0.093939, -0.065006, 0.456021, -0.714216
0.004822, 0.220411, -0.975340, -0.014533, 0.184887, -0.957975, 0.020692, 0.657938, 0.093939, -0.039858, 0.657938, -0.585546
-0.006165, 0.202222, -0.953366, -0.016059, 0.211249, -0.940652, 0.020692, 0.747665, 0.093939, -0.025697, 0.747665, -0.628884
0.006897, 0.203931, -0.949704, -0.017097, 0.239382, -0.923933, 0.020692, 0.764878, 0.093939, -0.026918, 0.764878, -0.618995
0.012025, 0.215772, -0.952878, -0.018678, 0.267295, -0.907160, 0.020692, 0.762192, 0.093939, -0.024721, 0.762192, -0.614234
-0.001648, 0.210889, -0.948483, -0.020723, 0.293225, -0.891723, 0.020692, 0.734359, 0.093939, -0.028871, 0.734359, -0.644143
0.012025, 0.124825, -1.020143, -0.022175, 0.321229, -0.874730, 0.020692, 0.770982, 0.093939, -0.030703, 0.770982, -0.608619
-0.003968, -0.050113, -1.073857, -0.023427, 0.352036, -0.848941, 0.020692, 0.740951, 0.093939, -0.013001, 0.740951, -0.504364
-0.057682, 0.028261, -1.091680, -0.024275, 0.390844, -0.823091, 0.020692, 0.726058, 0.093939, -0.020936, 0.726058, -0.556858
-0.011658, 0.128975, -1.024782, -0.022987, 0.428572, -0.798883, 0.020692, 0.782824, 0.093939, -0.031923, 0.782824, -0.607520
-0.040347, 0.127876, -0.983031, -0.021431, 0.458414, -0.772856, 0.019471, 0.725813, 0.093939, 0.019471, 0.725813, -0.504242
-0.048160, 0.122017, -0.982299, -0.019245, 0.490228, -0.746017, 0.003357, 0.764146, 0.093939, 0.003357, 0.764146, -0.446255
-0.004944, 0.144723, -1.015504, -0.017036, 0.530898, -0.715449, 0.003357, 0.935421, 0.093939, -0.003968, 0.935421, -0.370933
0.010438, 0.150095, -1.029421, -0.017543, 0.572514, -0.682781, 0.003357, 0.977049, 0.093939, -0.015077, 0.977049, -0.362144
-0.010926, 0.072209, -1.020143, -0.019136, 0.614210, -0.649643, 0.003357, 0.984008, 0.093939, -0.021425, 0.984008, -0.366661
0.020692, -0.067082, -0.989990, -0.019685, 0.658756, -0.616401, 0.003357, 0.963133, 0.093939, -0.021913, 0.963133, -0.355307
-0.002014, 0.040591, -1.078252, -0.021333, 0.708509, -0.583568, 0.003357, 0.927974, 0.093939, -0.012269, 0.927974, -0.333333
-0.016542, 0.291583, -0.951413, -0.020228, 0.750882, -0.545297, 0.020082, 0.888055, 0.093939, 0.020082, 0.888055, -0.312824
-0.048648, 0.416590, -0.819447, -0.019349, 0.779399, -0.507532, 0.001038, 0.861930, 0.093939, 0.001038, 0.861930, -0.196118
-0.065006, 0.456021, -0.714216, -0.020161, 0.810627, -0.468504, 0.001038, 1.041140, 0.093939, -0.064884, 1.041140, -0.038882
-0.039858, 0.657938, -0.585546, -0.017689, 0.839437, -0.436996, 0.001038, 1.032228, 0.093939, -0.015565, 1.032228, -0.084051
-0.025697, 0.747665, -0.628884, -0.014991, 0.855930, -0.411310, 0.014100, 0.987792, 0.093939, 0.014100, 0.987792, -0.071843
-0.026918, 0.764878, -0.618995, -0.014466, 0.870732, -0.377800, 0.014100, 1.043704, 0.041323, -0.015199, 1.043704, 0.041323
-0.024721, 0.762192, -0.614234, -0.015510, 0.880620, -0.343551, 0.014100, 0.962644, 0.065983, -0.047793, 0.962644, 0.065983
-0.028871, 0.734359, -0.644143, -0.020063, 0.890081, -0.310114, 0.014100, 0.951413, 0.054508, -0.115791, 0.951413, 0.054508
-0.030703, 0.770982, -0.608619, -0.020759, 0.904572, -0.271074, 0.014100, 1.024171, 0.136666, -0.042788, 1.024171, 0.136666
-0.013001, 0.740951, -0.504364, -0.019508, 0.916206, -0.230587, 0.014100, 1.003662, 0.201123, -0.005677, 1.003662, 0.201123
-0.020936, 0.726058, -0.556858, -0.021278, 0.927181, -0.193591, 0.014100, 0.960447, 0.235549, -0.048404, 0.960447, 0.235549
-0.031923, 0.782824, -0.607520, -0.023689, 0.935866, -0.151889, 0.014100, 0.899774, 0.277178, -0.069157, 0.899774, 0.277178
0.019471, 0.725813, -0.504242, -0.025026, 0.940554, -0.108277, 0.014100, 0.876579, 0.264726, -0.058658, 0.876579, 0.264726
0.003357, 0.764146, -0.446255, -0.026290, 0.944076, -0.068620, 0.014100, 0.796252, 0.288897, -0.005799, 0.796252, 0.288897
-0.003968, 0.935421, -0.370933, -0.026192, 0.945565, -0.029030, 0.005310, 0.793933, 0.345541, 0.005310, 0.793933, 0.345541
-0.015077, 0.977049, -0.362144, -0.024538, 0.937636, 0.014008, 0.029116, 0.776842, 0.489837, 0.029116, 0.776842, 0.489837
-0.021425, 0.984008, -0.366661, -0.027974, 0.932021, 0.067021, 0.029116, 0.864738, 0.698102, -0.083806, 0.864738, 0.698102
-0.021913, 0.963133, -0.355307, -0.033169, 0.928102, 0.121370, 0.029116, 0.905634, 0.720320, -0.125313, 0.905634, 0.720320
-0.012269, 0.927974, -0.333333, -0.038253, 0.919972, 0.170518, 0.029116, 0.800525, 0.627663, -0.123604, 0.800525, 0.627663
0.020082, 0.888055, -0.312824, -0.040621, 0.911249, 0.218306, 0.029116, 0.753525, 0.622414, -0.059635, 0.753525, 0.622414
0.001038, 0.861930, -0.196118, -0.043722, 0.903986, 0.267338, 0.029116, 0.742782, 0.667826, -0.041934, 0.742782, 0.667826
-0.064884, 1.041140, -0.038882, -0.048392, 0.895141, 0.313380, 0.029116, 0.685039, 0.724715, -0.092352, 0.685039, 0.724715
-0.015565, 1.032228, -0.084051, -0.047897, 0.878252, 0.349210, 0.029116, 0.703351, 0.677715, -0.054996, 0.703351, 0.677715
0.014100, 0.987792, -0.071843, -0.047916, 0.864024, 0.391314, 0.029116, 0.747665, 0.758042, -0.015931, 0.747665, 0.758042
-0.015199, 1.043704, 0.041323, -0.052274, 0.847146, 0.431930, 0.029116, 0.650247, 0.740463, -0.073064, 0.650247, 0.740463
-0.047793, 0.962644, 0.065983, -0.054068, 0.824238, 0.471751, 0.029116, 0.585546, 0.837759, -0.051090, 0.585546, 0.837759
-0.115791, 0.951413, 0.054508, -0.052255, 0.801288, 0.511353, 0.029116, 0.503632, 0.858024, -0.011536, 0.503632, 0.858024
-0.042788, 1.024171, 0.136666, -0.045303, 0.776006, 0.552408, 0.023256, 0.445767, 0.875603, 0.023256, 0.445767, 0.875603
-0.005677, 1.003662, 0.201123, -0.046609, 0.746493, 0.587591, 0.023256, 0.433925, 0.840322, -0.068913, 0.433925, 0.840322
-0.048404, 0.960447, 0.235549, -0.048160, 0.713660, 0.620460, 0.023256, 0.347006, 0.858512, -0.036684, 0.347006, 0.858512
-0.069157, 0.899774, 0.277178, -0.044272, 0.683672, 0.653086, 0.029360, 0.360679, 0.888055, 0.029360, 0.360679, 0.888055
-0.058658, 0.876579, 0.264726, -0.038906, 0.657389, 0.687011, 0.038149, 0.374107, 0.955686, 0.038149, 0.374107, 0.955686
-0.005799, 0.796252, 0.288897, -0.028322, 0.636684, 0.723579, 0.153024, 0.462492, 0.996094, 0.153024, 0.462492, 0.996094
0.005310, 0.793933, 0.345541, -0.026015, 0.619648, 0.763261, 0.040347, 0.455533, 1.082525, 0.040347, 0.455533, 1.082525
