You entered a buffer length of 100
gx, gy, gz, xavg, yavg, zavg, xmax, ymax, zmax, zmin, ymin, zmin
-0.073186, -0.436489, -1.014039, -0.021037, 0.316854, 0.104167, 0.013856, 0.034243, 0.997314, 0.013856, -0.263383, 0.997314
-0.077825, -0.407923, -0.974242, -0.020065, 0.318642, 0.124182, 0.023988, 0.034243, 0.987548, 0.023988, -0.257645, 0.987548
-0.078801, -0.394494, -0.984984, -0.018896, 0.320107, 0.143953, 0.039004, 0.034243, 1.002808, 0.039004, -0.261430, 1.002808
-0.076848, -0.376183, -1.010132, -0.017762, 0.321260, 0.163970, 0.034609, 0.034243, 1.016725, 0.034609, -0.279253, 1.016725
-0.071477, -0.363609, -1.013795, -0.016756, 0.321477, 0.184491, 0.023744, 0.034243, 1.041995, 0.023744, -0.354453, 1.041995
-0.063053, -0.335287, -1.050052, -0.015867, 0.321624, 0.204915, 0.017518, 0.034243, 1.028566, 0.017518, -0.348959, 1.028566
-0.064274, -0.327840, -1.071171, -0.014713, 0.321487, 0.225188, 0.052310, 0.034243, 0.977293, 0.052310, -0.348959, 0.977293
-0.056217, -0.328450, -1.074834, -0.013490, 0.321377, 0.245628, 0.058048, 0.034243, 0.972777, 0.058048, -0.338827, 0.972777
-0.070256, -0.295733, -1.008545, -0.012181, 0.321912, 0.266072, 0.074651, 0.034243, 0.969603, 0.074651, -0.274980, 0.969603
-0.084051, -0.277788, -0.978636, -0.011540, 0.323035, 0.287059, 0.074651, 0.034243, 1.090093, -0.006165, -0.183422, 1.090093
-0.095526, -0.210279, -0.951779, -0.010794, 0.324669, 0.308890, 0.074651, 0.034243, 1.204480, -0.009461, -0.114326, 1.204480
-0.095770, -0.175975, -0.969725, -0.010330, 0.326470, 0.330140, 0.074651, 0.034243, 1.173228, -0.049136, -0.030214, 1.173228
-0.054752, -0.110786, -0.968626, -0.009788, 0.327851, 0.350213, 0.074651, 0.034243, 1.037600, -0.041568, -0.037905, 1.037600
-0.017762, -0.053287, -0.990722, -0.009599, 0.328321, 0.370080, 0.074651, 0.034243, 1.018068, -0.035830, -0.063786, 1.018068
-0.027529, 0.049747, -0.984984, -0.008970, 0.327800, 0.390162, 0.045108, 0.034243, 1.017457, 0.045108, -0.105414, 1.017457
-0.076848, 0.119575, -0.892572, -0.007575, 0.327164, 0.408436, 0.112006, 0.034243, 0.842398, 0.112006, -0.013856, 0.842398
-0.075505, 0.143258, -0.863517, -0.006480, 0.324668, 0.427955, 0.032656, 0.034243, 1.059330, 0.032656, -0.129952, 1.059330
-0.070378, 0.187817, -0.890740, -0.005693, 0.323118, 0.445923, 0.003235, 0.034243, 0.933346, 0.003235, -0.011781, 0.933346
-0.058048, 0.221754, -0.934444, -0.005218, 0.321804, 0.464040, 0.003235, 0.056461, 0.920894, -0.022890, 0.056461, 0.920894
-0.017152, 0.303668, -0.948972, -0.004941, 0.321061, 0.483483, 0.003235, 0.147409, 1.009888, -0.030336, 0.147409, 1.009888
-0.001770, 0.315754, -0.928462, -0.004433, 0.320862, 0.503396, 0.033632, 0.283770, 1.042361, 0.033632, 0.283770, 1.042361
-0.053897, 0.351401, -0.862540, -0.003731, 0.320867, 0.523124, 0.068425, 0.316242, 1.044314, 0.068425, 0.316242, 1.044314
-0.084173, 0.370079, -0.845694, -0.002868, 0.320912, 0.540988, 0.032412, 0.355918, 0.923823, 0.032412, 0.355918, 0.923823
-0.087347, 0.374962, -0.825063, -0.002483, 0.320793, 0.558636, 0.032412, 0.358237, 0.919185, -0.045718, 0.358237, 0.919185
-0.061588, 0.446988, -0.803821, -0.001481, 0.320648, 0.576523, 0.012879, 0.360435, 0.963621, 0.012879, 0.360435, 0.963621
-0.054508, 0.500336, -0.764878, -0.001411, 0.320460, 0.594112, 0.012879, 0.428188, 0.955075, -0.054630, 0.428188, 0.955075
-0.049014, 0.515718, -0.785387, -0.000569, 0.320330, 0.611353, 0.029726, 0.487273, 0.959226, 0.029726, 0.487273, 0.959226
-0.031069, 0.569676, -0.808826, 0.000575, 0.320457, 0.628787, 0.065373, 0.528414, 0.958005, 0.065373, 0.528414, 0.958005
-0.042910, 0.547580, -0.867301, 0.001578, 0.320371, 0.646281, 0.069279, 0.561130, 0.940548, 0.069279, 0.561130, 0.940548
-0.092230, 0.521943, -0.812000, 0.002490, 0.320891, 0.664204, 0.048282, 0.599585, 0.925044, 0.048282, 0.599585, 0.925044
-0.067448, 0.533053, -0.738631, 0.003079, 0.321875, 0.680784, 0.048282, 0.620338, 0.845938, -0.033388, 0.620338, 0.845938
-0.062077, 0.560398, -0.702741, 0.003351, 0.322894, 0.696532, 0.048282, 0.634987, 0.836172, -0.040225, 0.634987, 0.836172
-0.036318, 0.557712, -0.681377, 0.004008, 0.324015, 0.711376, 0.003601, 0.672465, 0.781725, 0.003601, 0.672465, 0.781725
-0.043643, 0.634255, -0.614723, 0.004518, 0.325144, 0.725829, 0.014710, 0.670634, 0.763902, 0.014710, 0.670634, 0.763902
-0.059391, 0.695416, -0.519258, 0.005041, 0.325602, 0.739193, 0.008606, 0.680034, 0.721663, 0.008606, 0.680034, 0.721663
-0.031313, 0.818470, -0.398889, 0.005189, 0.325425, 0.751171, 0.008606, 0.677715, 0.678569, -0.044497, 0.677715, 0.678569
-0.007142, 0.890496, -0.345053, 0.005840, 0.324270, 0.760848, 0.033754, 0.702985, 0.568821, 0.033754, 0.702985, 0.568821
-0.006409, 0.924068, -0.326375, 0.005536, 0.322312, 0.769915, 0.033754, 0.694684, 0.561619, -0.037539, 0.694684, 0.561619
-0.019838, 1.019410, -0.200513, 0.005596, 0.320269, 0.778889, 0.033754, 0.719709, 0.571019, -0.000427, 0.719709, 0.571019
0.000183, 1.006592, -0.178295, 0.004497, 0.318651, 0.786413, 0.033754, 0.857657, 0.551853, -0.129708, 0.857657, 0.551853
-0.009705, 0.959958, -0.126045, 0.004488, 0.317607, 0.792904, 0.033754, 0.902216, 0.470793, -0.000794, 0.902216, 0.470793
0.007020, 0.974608, -0.094915, 0.004468, 0.317120, 0.798711, 0.033754, 0.911250, 0.454679, -0.011658, 0.911250, 0.454679
-0.002014, 0.988403, -0.076238, 0.004082, 0.315965, 0.803684, 0.033754, 0.859122, 0.402429, -0.031557, 0.859122, 0.402429
-0.003357, 0.987792, -0.050235, 0.003627, 0.314445, 0.808229, 0.033754, 0.836416, 0.378258, -0.047549, 0.836416, 0.378258
-0.008484, 1.049686, 0.014955, 0.003551, 0.313536, 0.813104, 0.033754, 0.896844, 0.437222, -0.010926, 0.896844, 0.437222
-0.049625, 1.042117, 0.035097, 0.003270, 0.312470, 0.816972, 0.033754, 0.943112, 0.401819, -0.036562, 0.943112, 0.401819
-0.062565, 0.996338, 0.077092, 0.002952, 0.311486, 0.819965, 0.033754, 0.943722, 0.334310, -0.081487, 0.943722, 0.334310
-0.064396, 0.917598, 0.126412, 0.003229, 0.310676, 0.821389, 0.033754, 0.915278, 0.219557, -0.034853, 0.915278, 0.219557
-0.053043, 0.894159, 0.141305, 0.003809, 0.311564, 0.820570, 0.033754, 1.006470, 0.044497, -0.006409, 1.006470, 0.044497
-0.045352, 0.960081, 0.182567, 0.003483, 0.312298, 0.821239, 0.033754, 0.967527, 0.208204, -0.085638, 0.967527, 0.208204
-0.038760, 0.957273, 0.254349, 0.002846, 0.312210, 0.821721, 0.033754, 0.951291, 0.230788, -0.109076, 0.951291, 0.230788
-0.051212, 0.926631, 0.351401, 0.003081, 0.312410, 0.820129, 0.033754, 0.977293, 0.095160, -0.015199, 0.977293, 0.095160
-0.117012, 0.983031, 0.293658, 0.002987, 0.313714, 0.817861, 0.033754, 1.057010, 0.124580, -0.060612, 1.057010, 0.124580
-0.059635, 0.928340, 0.314411, 0.003201, 0.313853, 0.815498, 0.033754, 0.996948, 0.057315, -0.095648, 0.996948, 0.057315
-0.076604, 0.841177, 0.340414, 0.002852, 0.314305, 0.812662, 0.033754, 0.973509, 0.030825, -0.094549, 0.973509, 0.030825
-0.060245, 0.856192, 0.346518, 0.003042, 0.315576, 0.809465, 0.033754, 0.968260, 0.020692, -0.057560, 0.968260, 0.020692
-0.076848, 0.792712, 0.393762, 0.002665, 0.316620, 0.805042, 0.033754, 0.960569, 0.020692, -0.097967, 0.960569, -0.095770
-0.065983, 0.788561, 0.410242, 0.002769, 0.318013, 0.799617, 0.033754, 0.932003, 0.020692, -0.066471, 0.932003, -0.148752
-0.051334, 0.760361, 0.465055, 0.002098, 0.318732, 0.792767, 0.033754, 0.860465, 0.020692, -0.133004, 0.860465, -0.274736
-0.041445, 0.726912, 0.612159, 0.001017, 0.320280, 0.785535, 0.033754, 0.915156, 0.020692, -0.159495, 0.915156, -0.258133
0.011414, 0.759873, 0.624733, 0.000498, 0.322155, 0.776993, 0.033754, 0.914423, 0.020692, -0.093328, 0.914423, -0.242019
-0.060490, 0.676494, 0.692486, 0.000127, 0.323395, 0.767658, 0.033754, 0.883904, 0.020692, -0.025697, 0.883904, -0.308796
-0.037173, 0.670146, 0.717512, -0.000377, 0.325462, 0.756628, 0.033754, 0.883172, 0.020692, -0.110908, 0.883172, -0.410486
0.006043, 0.670512, 0.794909, -0.001046, 0.327699, 0.745961, 0.033754, 0.893914, 0.020692, -0.104071, 0.893914, -0.349203
-0.022279, 0.641580, 0.866569, -0.002138, 0.329411, 0.733608, 0.033754, 0.841665, 0.020692, -0.103095, 0.841665, -0.440396
-0.012513, 0.612769, 0.907709, -0.002833, 0.331298, 0.719800, 0.033754, 0.830312, 0.020692, -0.091864, 0.830312, -0.514253
0.021425, 0.603369, 0.931881, -0.003468, 0.333201, 0.705024, 0.033754, 0.803089, 0.020692, -0.075993, 0.803089, -0.569920
-0.007508, 0.599097, 0.918940, -0.004705, 0.334248, 0.689776, 0.033754, 0.707990, 0.020692, -0.102240, 0.707990, -0.592871
0.014466, 0.511201, 0.908075, -0.006254, 0.334793, 0.673836, 0.033754, 0.653665, 0.020692, -0.162424, 0.653665, -0.675029
0.050845, 0.468962, 0.924312, -0.007322, 0.335512, 0.657515, 0.033754, 0.583104, 0.020692, -0.092352, 0.583104, -0.724104
0.040957, 0.356162, 0.964842, -0.008697, 0.336186, 0.640422, 0.033754, 0.536349, 0.020692, -0.086614, 0.536349, -0.784899
0.056949, 0.286700, 1.037600, -0.010239, 0.337212, 0.622316, 0.033754, 0.458707, 0.020692, -0.113227, 0.458707, -0.845816
0.013001, 0.261063, 1.023927, -0.011604, 0.338248, 0.603285, 0.033754, 0.390344, 0.020692, -0.079534, 0.390344, -0.865470
0.026674, 0.225172, 0.930294, -0.012677, 0.339687, 0.584219, 0.033754, 0.404993, 0.020692, -0.094305, 0.404993, -0.882683
0.062565, 0.229079, 0.947751, -0.013704, 0.341913, 0.565982, 0.033754, 0.447720, 0.020692, -0.076115, 0.447720, -0.893426
0.077580, 0.229201, 0.937740, -0.014751, 0.345102, 0.548298, 0.033754, 0.547946, 0.020692, -0.042056, 0.547946, -0.820668
0.049625, 0.208326, 1.075444, -0.015825, 0.348163, 0.530773, 0.033754, 0.535372, 0.020692, -0.029848, 0.535372, -0.814686
0.037661, 0.170970, 1.138314, -0.016894, 0.351050, 0.512141, 0.033754, 0.497040, 0.020692, -0.057316, 0.497040, -0.787829
0.030703, 0.157175, 1.185192, -0.018413, 0.353475, 0.493454, 0.033754, 0.413416, 0.020692, -0.114204, 0.413416, -0.730330
0.073063, 0.084051, 1.069706, -0.019769, 0.354803, 0.473010, 0.033754, 0.289996, 0.020692, -0.104926, 0.289996, -0.859244
0.050723, 0.034243, 1.014771, -0.021445, 0.355322, 0.452525, 0.033754, 0.135934, 0.020692, -0.094549, 0.135934, -0.978758
0.055362, -0.071477, 0.978636, -0.022947, 0.355547, 0.432290, 0.033754, 0.056705, 0.020692, -0.099432, 0.056705, -1.008790
0.060612, -0.068913, 1.032351, -0.024483, 0.356351, 0.412329, 0.033754, 0.008973, 0.020692, -0.098212, 0.008973, -1.017457
0.047305, -0.039248, 1.062626, -0.026274, 0.356313, 0.391864, 0.033754, 0.008973, 0.020692, -0.118476, -0.072697, -1.014161
-0.029970, -0.113593, 1.164805, -0.027704, 0.356173, 0.371085, 0.033754, 0.008973, 0.020692, -0.095770, -0.053287, -1.015260
0.044375, -0.021913, 1.119026, -0.028049, 0.356559, 0.349307, 0.033754, 0.008973, 0.020692, -0.064396, -0.075017, -1.012940
0.066227, -0.085760, 1.051395, -0.029282, 0.355863, 0.328489, 0.033754, 0.008973, 0.020692, -0.078923, -0.091497, -0.962766
0.030703, -0.154856, 1.006836, -0.030928, 0.355914, 0.308478, 0.033754, 0.008973, 0.020692, -0.098456, -0.080632, -0.949704
-0.101996, -0.188061, 1.007935, -0.032187, 0.356620, 0.288626, 0.033754, 0.008973, 0.020692, -0.095160, -0.084295, -0.978392
0.067082, -0.319539, 1.017579, -0.031859, 0.357508, 0.268294, 0.033754, 0.008973, 0.020692, -0.069157, -0.099188, -1.025270
0.094305, -0.294635, 0.895135, -0.033658, 0.359209, 0.248486, 0.033754, 0.008973, 0.020692, -0.112861, -0.149484, -0.963255
0.003479, -0.290362, 0.994140, -0.036035, 0.360518, 0.230369, 0.033754, 0.008973, 0.020692, -0.143380, -0.163767, -0.916499
0.037783, -0.320271, 0.979735, -0.037461, 0.361760, 0.211257, 0.033754, 0.008973, 0.020692, -0.139108, -0.166087, -0.917109
0.024599, -0.293414, 1.005005, -0.038851, 0.363068, 0.191533, 0.033754, 0.008973, 0.020692, -0.101264, -0.189526, -0.992675
0.014832, -0.312580, 0.977538, -0.040161, 0.363634, 0.171308, 0.033754, 0.008973, 0.020692, -0.106391, -0.236770, -1.017457
0.020448, -0.338583, 1.037478, -0.041510, 0.363935, 0.151484, 0.033754, 0.008973, 0.020692, -0.120063, -0.282549, -1.004883
0.039004, -0.362754, 1.021608, -0.043082, 0.364296, 0.131145, 0.033754, 0.008973, 0.020692, -0.136788, -0.302448, -0.996460
0.041079, -0.359336, 1.027834, -0.044806, 0.364997, 0.111271, 0.033754, 0.008973, 0.020692, -0.133370, -0.292681, -0.965696
0.011292, -0.289996, 1.001343, -0.046446, 0.365556, 0.091080, 0.033754, 0.008973, 0.020692, -0.122871, -0.303424, -0.991332
0.013856, -0.263383, 0.997314, -0.048095, 0.365280, 0.070941, 0.033754, 0.008973, 0.020692, -0.153635, -0.317585, -1.012574
0.023988, -0.257645, 0.987548, -0.049914, 0.364908, 0.051323, 0.033754, 0.008973, 0.020692, -0.168040, -0.300617, -0.964475
0.039004, -0.261430, 1.002808, -0.051738, 0.364314, 0.031844, 0.033754, 0.008973, 0.020692, -0.158396, -0.316975, -0.960325
0.034609, -0.279253, 1.016725, -0.053698, 0.363628, 0.012048, 0.033754, 0.008973, 0.020692, -0.157053, -0.330037, -0.976805
0.023744, -0.354453, 1.041995, -0.055603, 0.363064, -0.008455, 0.033754, 0.008973, 0.020692, -0.155832, -0.335653, -1.033571
0.017518, -0.348959, 1.028566, -0.057410, 0.363285, -0.028929, 0.033754, 0.008973, 0.020692, -0.156931, -0.332357, -1.005371
0.052310, -0.348959, 0.977293, -0.059207, 0.363949, -0.049228, 0.033754, 0.008973, 0.020692, -0.162180, -0.282549, -1.001343
0.058048, -0.338827, 0.972777, -0.060888, 0.365364, -0.068866, 0.033754, 0.008973, 0.020692, -0.115791, -0.207471, -0.986571
0.074651, -0.274980, 0.969603, -0.062694, 0.367051, -0.088704, 0.033754, 0.008973, 0.020692, -0.122627, -0.170115, -1.010987
-0.006165, -0.183422, 1.090093, -0.064660, 0.368484, -0.108597, 0.033754, 0.008973, 0.020692, -0.121895, -0.131661, -1.019655
-0.009461, -0.114326, 1.204480, -0.065761, 0.369805, -0.129509, 0.033754, 0.008973, 0.020692, -0.116279, -0.051334, -1.001099
-0.049136, -0.030214, 1.173228, -0.066768, 0.371108, -0.151491, 0.033754, 0.015931, 0.020692, -0.110175, 0.015931, -0.993774
-0.041568, -0.037905, 1.037600, -0.067236, 0.372084, -0.173088, 0.033754, 0.067448, 0.020692, -0.095892, 0.067448, -0.986449
-0.035830, -0.063786, 1.018068, -0.067546, 0.374229, -0.192368, 0.033754, 0.176585, 0.020692, -0.072575, 0.176585, -0.890374
0.045108, -0.105414, 1.017457, -0.067959, 0.378124, -0.210386, 0.033754, 0.325642, 0.020692, -0.077214, 0.325642, -0.783800
0.112006, -0.013856, 0.842398, -0.070069, 0.383643, -0.228470, 0.033754, 0.446499, 0.020692, -0.165843, 0.446499, -0.790881
0.032656, -0.129952, 1.059330, -0.072171, 0.388493, -0.244768, 0.033754, 0.471159, 0.020692, -0.098212, 0.471159, -0.787463
0.003235, -0.011781, 0.933346, -0.073342, 0.394753, -0.262913, 0.033754, 0.496063, 0.020692, -0.084417, 0.496063, -0.755112
-0.022890, 0.056461, 0.920894, -0.074471, 0.400264, -0.279396, 0.033754, 0.539279, 0.020692, -0.109687, 0.539279, -0.714948
-0.030336, 0.147409, 1.009888, -0.075283, 0.405166, -0.296355, 0.033754, 0.546725, 0.020692, -0.104071, 0.546725, -0.775011
0.033632, 0.283770, 1.042361, -0.076097, 0.409678, -0.313544, 0.033754, 0.598608, 0.020692, -0.111762, 0.598608, -0.709089
0.068425, 0.316242, 1.044314, -0.077533, 0.412445, -0.331468, 0.033754, 0.560398, 0.020692, -0.109931, 0.560398, -0.749985
0.032412, 0.355918, 0.923823, -0.078938, 0.415244, -0.349274, 0.033754, 0.596167, 0.020692, -0.072087, 0.596167, -0.736312
-0.045718, 0.358237, 0.919185, -0.080344, 0.417844, -0.365376, 0.033754, 0.615943, 0.020692, -0.108222, 0.615943, -0.686382
0.012879, 0.360435, 0.963621, -0.080753, 0.420895, -0.381240, 0.033754, 0.663310, 0.020692, -0.086614, 0.663310, -0.667216
-0.054630, 0.428188, 0.955075, -0.082009, 0.424076, -0.397328, 0.033754, 0.678569, 0.020692, -0.112739, 0.678569, -0.645120
0.029726, 0.487273, 0.959226, -0.082411, 0.426828, -0.413035, 0.033754, 0.703351, 0.020692, -0.094793, 0.703351, -0.615699
0.065373, 0.528414, 0.958005, -0.083863, 0.429173, -0.428583, 0.033754, 0.721785, 0.020692, -0.115425, 0.721785, -0.595556
0.069279, 0.561130, 0.940548, -0.085647, 0.431274, -0.443943, 0.033754, 0.738509, 0.020692, -0.113105, 0.738509, -0.577977
0.048282, 0.599585, 0.925044, -0.086794, 0.433972, -0.458783, 0.033754, 0.830922, 0.020692, -0.045352, 0.830922, -0.543429
-0.033388, 0.620338, 0.845938, -0.087961, 0.436516, -0.472827, 0.033754, 0.853995, 0.020692, -0.068425, 0.853995, -0.479338
-0.040225, 0.634987, 0.836172, -0.088566, 0.438644, -0.485091, 0.033754, 0.833120, 0.020692, -0.093939, 0.833120, -0.380455
0.003601, 0.672465, 0.781725, -0.088704, 0.441095, -0.498011, 0.033754, 0.880120, 0.020692, -0.054019, 0.880120, -0.455899
0.014710, 0.670634, 0.763902, -0.089223, 0.443541, -0.510578, 0.033754, 0.917109, 0.020692, -0.048282, 0.917109, -0.474944
0.008606, 0.680034, 0.721663, -0.089946, 0.446204, -0.521853, 0.033754, 0.936886, 0.020692, -0.057560, 0.936886, -0.363609
-0.044497, 0.677715, 0.678569, -0.090886, 0.447740, -0.531829, 0.033754, 0.833608, 0.020692, -0.085393, 0.833608, -0.275957
0.033754, 0.702985, 0.568821, -0.091257, 0.449247, -0.541133, 0.033754, 0.828481, 0.020692, -0.081609, 0.828481, -0.251785
-0.037539, 0.694684, 0.561619, -0.092231, 0.451245, -0.549101, 0.033754, 0.902704, 0.020692, -0.063664, 0.902704, -0.227980
-0.000427, 0.719709, 0.571019, -0.092336, 0.453366, -0.556767, 0.033754, 0.906855, 0.020692, -0.048038, 0.906855, -0.205030
-0.129708, 0.857657, 0.551853, -0.092744, 0.455958, -0.563993, 0.033754, 0.978881, 0.020692, -0.041201, 0.978881, -0.151560
-0.000794, 0.902216, 0.470793, -0.091995, 0.457281, -0.569744, 0.033754, 0.989990, 0.020692, -0.054874, 0.989990, -0.023256
-0.011658, 0.911250, 0.454679, -0.092569, 0.458326, -0.573856, 0.033754, 1.006714, 0.059635, -0.058170, 1.006714, 0.059635
-0.031557, 0.859122, 0.402429, -0.093005, 0.459420, -0.577610, 0.033754, 1.020631, 0.079290, -0.055240, 1.020631, 0.079290
-0.047549, 0.836416, 0.378258, -0.093269, 0.461184, -0.580598, 0.033754, 1.035525, 0.103583, -0.057926, 1.035525, 0.103583
-0.010926, 0.896844, 0.437222, -0.093690, 0.463167, -0.582516, 0.033754, 1.034670, 0.186474, -0.089666, 1.034670, 0.186474
-0.036562, 0.943112, 0.401819, -0.094583, 0.464827, -0.585504, 0.033754, 1.062870, 0.138375, -0.100287, 1.062870, 0.138375
-0.081487, 0.943722, 0.334310, -0.094980, 0.465063, -0.587408, 0.033754, 0.966673, 0.211500, -0.076238, 0.966673, 0.211500
-0.034853, 0.915278, 0.219557, -0.094685, 0.465042, -0.588729, 0.033754, 0.941647, 0.202222, -0.051944, 0.941647, 0.202222
-0.006409, 1.006470, 0.044497, -0.095454, 0.465010, -0.588720, 0.033754, 0.912104, 0.220411, -0.111762, 0.912104, 0.220411
-0.085638, 0.967527, 0.208204, -0.096723, 0.463994, -0.586398, 0.033754, 0.904901, 0.276689, -0.133370, 0.904901, 0.276689
-0.109076, 0.951291, 0.230788, -0.096577, 0.463299, -0.585208, 0.033754, 0.897943, 0.327229, -0.070988, 0.897943, 0.327229
-0.015199, 0.977293, 0.095160, -0.096358, 0.462875, -0.583738, 0.033754, 0.908930, 0.377770, -0.087225, 0.908930, 0.377770
-0.060612, 1.057010, 0.124580, -0.097080, 0.460564, -0.580532, 0.033754, 0.746200, 0.415736, -0.087347, 0.746200, 0.415736
-0.095648, 0.996948, 0.057315, -0.097099, 0.456595, -0.577654, 0.033754, 0.660136, 0.412440, -0.062565, 0.660136, 0.412440
-0.094549, 0.973509, 0.030825, -0.096979, 0.453444, -0.573474, 0.033754, 0.681865, 0.475310, -0.083562, 0.681865, 0.475310
-0.057560, 0.968260, 0.020692, -0.096783, 0.451176, -0.568359, 0.033754, 0.746689, 0.542331, -0.075017, 0.746689, 0.542331
-0.097967, 0.960569, -0.095770, -0.097091, 0.450220, -0.561628, 0.033754, 0.872673, 0.693707, -0.088323, 0.872673, 0.693707
-0.066471, 0.932003, -0.148752, -0.097599, 0.449520, -0.552509, 0.033754, 0.890496, 0.816151, -0.148752, 0.890496, 0.816151
-0.133004, 0.860465, -0.274736, -0.098408, 0.447786, -0.543068, 0.033754, 0.758652, 0.795398, -0.147409, 0.758652, 0.795398
-0.159495, 0.915156, -0.258133, -0.098435, 0.445419, -0.532802, 0.033754, 0.623756, 0.751816, -0.135689, 0.623756, 0.751816
-0.093328, 0.914423, -0.242019, -0.097676, 0.440729, -0.522625, 0.033754, 0.446133, 0.759629, -0.083562, 0.446133, 0.759629
-0.025697, 0.883904, -0.308796, -0.097301, 0.436054, -0.512557, 0.033754, 0.446988, 0.764756, -0.055851, 0.446988, 0.764756
-0.110908, 0.883172, -0.410486, -0.097611, 0.432247, -0.501409, 0.033754, 0.503144, 0.806018, -0.056705, 0.503144, 0.806018
-0.104071, 0.893914, -0.349203, -0.097324, 0.428742, -0.488298, 0.033754, 0.532686, 0.900629, -0.082219, 0.532686, 0.900629
-0.103095, 0.841665, -0.440396, -0.098097, 0.424645, -0.474002, 0.033754, 0.484221, 1.080327, -0.181347, 0.484221, 1.080327
-0.091864, 0.830312, -0.514253, -0.098708, 0.420468, -0.459340, 0.033754, 0.423915, 1.025881, -0.164256, 0.423915, 1.025881
-0.075993, 0.803089, -0.569920, -0.099204, 0.415081, -0.444289, 0.033754, 0.291705, 0.990844, -0.141427, 0.291705, 0.990844
-0.102240, 0.707990, -0.592871, -0.099038, 0.408845, -0.428812, 0.033754, 0.179393, 0.977782, -0.059391, 0.179393, 0.977782
-0.162424, 0.653665, -0.675029, -0.098639, 0.403892, -0.413111, 0.033754, 0.212721, 0.977171, -0.062321, 0.212721, 0.977171
-0.092352, 0.583104, -0.724104, -0.097397, 0.399471, -0.396784, 0.033754, 0.211622, 0.957639, -0.038271, 0.211622, 0.957639
-0.086614, 0.536349, -0.784899, -0.097699, 0.394619, -0.378559, 0.033754, 0.097845, 1.098395, -0.122505, 0.097845, 1.098395
-0.113227, 0.458707, -0.845816, -0.098613, 0.391171, -0.357628, 0.033754, 0.191601, 1.308246, -0.178050, 0.191601, 1.308246
-0.079534, 0.390344, -0.865470, -0.098271, 0.389089, -0.337239, 0.033754, 0.250443, 1.193127, -0.079045, 0.250443, 1.193127
-0.094305, 0.404993, -0.882683, -0.098351, 0.386845, -0.317718, 0.033754, 0.165965, 1.086553, -0.087469, 0.165965, 1.086553
-0.076115, 0.447720, -0.893426, -0.098525, 0.384158, -0.298246, 0.033754, 0.136300, 1.064579, -0.111762, 0.136300, 1.064579
-0.042056, 0.547946, -0.820668, -0.098805, 0.380241, -0.279183, 0.033754, 0.055973, 1.012818, -0.104071, 0.055973, 1.012818
-0.029848, 0.535372, -0.814686, -0.099078, 0.374780, -0.260729, 0.033754, 0.001892, 1.024782, -0.069401, 0.001892, 1.024782
-0.057316, 0.497040, -0.787829, -0.099446, 0.368921, -0.241815, 0.033754, 0.001892, 1.076665, -0.066593, -0.050479, 1.076665
-0.114204, 0.413416, -0.730330, -0.099749, 0.363388, -0.222748, 0.033754, 0.001892, 1.118904, -0.087591, -0.056339, 1.118904
-0.104926, 0.289996, -0.859244, -0.099641, 0.359381, -0.203999, 0.033754, 0.012757, 1.144540, -0.103461, 0.012757, 1.144540
-0.094549, 0.135934, -0.978758, -0.099462, 0.357408, -0.184622, 0.033754, 0.092718, 1.078496, -0.086980, 0.092718, 1.078496
-0.099432, 0.056705, -1.008790, -0.100176, 0.357009, -0.163479, 0.033754, 0.096014, 1.135506, -0.165965, 0.096014, 1.135506
-0.098212, 0.008973, -1.017457, -0.099510, 0.358844, -0.142179, 0.033754, 0.240188, 1.121223, -0.032900, 0.240188, 1.121223
-0.118476, -0.072697, -1.014161, -0.099545, 0.360165, -0.119673, 0.033754, 0.141061, 1.233169, -0.101630, 0.141061, 1.233169
-0.095770, -0.053287, -1.015260, -0.099479, 0.362210, -0.097151, 0.033754, 0.131783, 1.238052, -0.111884, 0.131783, 1.238052
-0.064396, -0.075017, -1.012940, -0.099290, 0.364390, -0.075892, 0.033754, 0.164744, 1.110602, -0.076848, 0.164744, 1.110602
-0.078923, -0.091497, -0.962766, -0.099734, 0.366463, -0.054873, 0.033754, 0.132271, 1.088995, -0.108832, 0.132271, 1.088995
-0.098456, -0.080632, -0.949704, -0.100095, 0.368762, -0.034500, 0.033754, 0.138375, 1.074467, -0.115058, 0.138375, 1.074467
-0.095160, -0.084295, -0.978392, -0.100316, 0.371619, -0.014604, 0.033754, 0.205152, 1.039919, -0.120552, 0.205152, 1.039919
-0.069157, -0.099188, -1.025270, -0.100343, 0.376209, 0.005884, 0.033754, 0.374718, 1.070439, -0.097845, 0.374718, 1.070439
-0.112861, -0.149484, -0.963255, -0.100729, 0.382100, 0.025275, 0.033754, 0.489837, 0.913813, -0.107734, 0.489837, 0.913813
-0.143380, -0.163767, -0.916499, -0.101183, 0.388156, 0.044776, 0.033754, 0.456144, 0.986816, -0.158274, 0.456144, 0.986816
-0.139108, -0.166087, -0.917109, -0.101052, 0.394439, 0.062774, 0.033754, 0.464567, 0.883294, -0.130318, 0.464567, 0.883294
-0.101264, -0.189526, -0.992675, -0.101016, 0.401000, 0.080822, 0.033754, 0.489959, 0.887688, -0.135445, 0.489959, 0.887688
-0.106391, -0.236770, -1.017457, -0.101196, 0.408195, 0.099351, 0.033754, 0.530001, 0.860221, -0.119331, 0.530001, 0.860221
